date, text, neg, neu, pos, compound2020-04-27,PipsToDollars Earnings AMZN TSLA MSFT AAPL AMD BA FB LUV MMM GE AAL UPS TWTR PFE CBSH PEP MA GOOGL GILD SBUX UALneutral ,0.0,1.0,0.0,0.0
2020-06-08,SorabNY Best tradying day of the 2020 Todays profit 6884  spy spx tsla ba amzn nkla Daytrading  News Invest investing F ,0.0,0.717,0.283,0.7964
2020-06-19,SorabNY Todays profit 994  spy spx tsla ba amzn Daytrading  News Invest investing Finance Money Life NewYork wallstree ,0.0,0.854,0.146,0.4404
2020-06-29,musicnews360 Germany investigating 30000 suspects in  AAPL AMZN BTC ETH FB GOOG MSFT QQQ SPY TSLA cnbc foxbusiness bu ,0.118,0.882,0.0,-0.34
2020-07-08,COVID19 Deaths Are Down But There Are  AAPL AMZN BTC ETH FB GOOG MSFT QQQ SPY TSLA cnbc foxbusiness business money entrepreneur trading investing investment stock stockmarket forex crypto cryptocurrency Bitcoin Ethereum Coinbase Robinhood httpstcoT0PwkVvgFd ,0.0,1.0,0.0,0.0
2020-04-17,prov1sus TSLA broke out of the box overnight is selling pressure from above since open In the meantime AAPL struggling to hold dow ,0.281,0.719,0.0,-0.7783
2020-05-08,is what its all about Helping members grow and learn these murky waters Keep going Greg SPY SPY AMZN NFLX NVDA TSLA SHOP TWLO RMBL MVIS MARK BYND ZOM FTEK CLSK httpstcoqPOOSqs4A5 ,0.0,0.934,0.066,0.296
2020-07-02,TSLAchooo Hear me out tho TSLA is the AMZN of cars Tesla trades at 1200 and Amazon at 2800 the upside is obvious ,0.0,0.928,0.072,0.1779
2020-07-15,izea lk fb ibio dow spy tsla nkla dkng aapl aal zom vxrt ino shop aytu tops ktov ba nvda msft spy gnus uavs nio mrna solo ,0.0,0.887,0.113,0.5106
2020-06-23,musicnews360 Lawsuit accuses Knoxville police of choking  AAPL AMZN BTC ETH FB GOOG MSFT QQQ SPY TSLA cnbc foxbusiness ,0.313,0.687,0.0,-0.743
2020-07-01,but AAPL AMZN MSFT TSLA PYPL are at ATHs ,0.0,1.0,0.0,0.0
2020-06-24,is coming down a bit at night ccl tsla nkla amzn goog httpstcouyxxYfwN4t ,0.0,1.0,0.0,0.0
2020-07-11,realJuicytrades Will TSLA beat or miss ER  vote  investing investors FB SPY AMD DIS BAC NFLX ,0.096,0.904,0.0,-0.1531
2020-07-02,TSLA MA MSFT SPY TWTR all going to be HUGE at open ,0.0,0.784,0.216,0.4648
2020-06-01,caps of Monday trading  TSLA AMZN AAPL ZM BA ECL MSFT FB NVDA BABA PFE AMD UAL BYND ZS NFLX GOOG GOOGL BAC SHOP JPM MRNA DAL DIS RCL NCLH GILD CRWD C V MU DKNG DOCU CRM BRK VZ WFC REGN ADP ROKU XOM INTC  ,0.0,1.0,0.0,0.0
2020-06-28,Flow Grid Update TSLA OptionsTrading Tesla Shares266 to 95974 On Friday OptionsFlow optionstrade optiontrading stocks stock StockMarket investing Investment invest investor investors UOA trading Trader StocksToTrade httpstco5JE2nlrW3B httpstcoVgmAk4yEFF ,0.0,1.0,0.0,0.0
2020-07-07,FaisamTrader spy gspc aapl nflx goog tsla Shake Shack shares slip after preliminary Q2 sales fall short of expectations  https ,0.078,0.822,0.1,0.128
2020-07-01,TSLA OI TV MN SPY SQ TA UAL ROKU  ,0.0,1.0,0.0,0.0
2020-06-20,Carjacker sits on driver leads officers  AAPL AMZN BTC ETH FB GOOG MSFT QQQ SPY TSLA cnbc foxbusiness business money entrepreneur trading investing investment stock stockmarket forex crypto cryptocurrency Bitcoin Ethereum Coinbase Robinhood httpstcoavg1thsPxD ,0.0,1.0,0.0,0.0
2020-04-27,Why Never Trust ANY American Youre Going Bankrupt QQQ DIA SPY TSLA SHOP W AMZN NFLX httpstcosDjZQqWqK3 ,0.31,0.69,0.0,-0.7432
2020-04-19,adamscrabble Tesla TSLA and Facebook FB have lots of news Whatever it could be i dont give a shiz This is what I wrote about b ,0.0,1.0,0.0,0.0
2020-05-29,IS OVER RUN FOR COVER Raymond James Chooses Lululemon YOGA BOOM to Turn 240000 into 10 Million QQQ SPY DIA LULU OKTA AAPL AMZN TSLA httpstco2FEseUYiBz ,0.0,1.0,0.0,0.0
2020-07-15,AMZN BTC ETH FB GOOG MSFT QQQ SPY TSLA cnbc foxbusiness business money entrepreneur trading investing investment stock stockmarket forex crypto cryptocurrency Bitcoin Ethereum Coinbase Robinhood httpstco7andmC3VJc ,0.0,1.0,0.0,0.0
2020-06-30,governors staff members have tested p  AAPL AMZN BTC ETH FB GOOG MSFT QQQ SPY TSLA cnbc foxbusiness business money entrepreneur trading investing investment stock stockmarket forex crypto cryptocurrency Bitcoin Ethereum Coinbase Robinhood httpstcoE6qbaIaMMi ,0.0,1.0,0.0,0.0
2020-06-18,astrodunia We went short in TSLA at 1000 DIS at 119 with SL 121 AAPL at 355 with SL 360 ,0.0,1.0,0.0,0.0
2020-06-01,EliteOptions2 TSLA  Trade Idea  June 5 880C  bidask 855870 ,0.0,1.0,0.0,0.0
2020-06-19,SorabNY Todays profit 994  spy spx tsla ba amzn Daytrading  News Invest investing Finance Money Life NewYork wallstree ,0.0,0.854,0.146,0.4404
2020-06-01,day but PFE was hard at the open I missed UAL long at the open but then caught nice short TSLA was my favorite setup BearBullTraders httpstcorABYuhc0sJ ,0.129,0.645,0.226,0.6486
2020-06-17,AAPL AMZN BTC ETH FB GOOG QQQ SPY TSLA httpstcokdX1JqqQPP money entrepreneur trading investing stock stockmarket forex crypto Bitcoin Coinbase Robinhood ,0.0,1.0,0.0,0.0
2020-06-05,Cant wait for TSLA to get in SP500  ,0.0,1.0,0.0,0.0
2020-06-08,afortunetrading TSLA  Trade Idea ,0.0,1.0,0.0,0.0
2020-04-13,AMZN rocked out  I dont own any today I was short in SDOW  happy for those I know who are big in it I have TSLA today was sweet Make enough profit in that to buy a new Model Y cash soon Up 300 points on my original buy 2 weeks ago Markets were crazy today ,0.041,0.755,0.204,0.8591
2020-06-26,DanJohn39539884 spy spx qqq iwm eem vix btc eth fb amzn aapl nflx googl tsla gdx gld slv dxy uup jpm gs xlf bac ,0.0,1.0,0.0,0.0
2020-07-07,bubonic plague Inner Mongolia takes  AAPL AMZN BTC ETH FB GOOG MSFT QQQ SPY TSLA cnbc foxbusiness business money entrepreneur trading investing investment stock stockmarket forex crypto cryptocurrency Bitcoin Ethereum Coinbase Robinhood httpstcoSyNvVvYTtL ,0.0,1.0,0.0,0.0
2020-06-18,SorabNY Todays profit 544  spy spx tsla ba amzn Daytrading  News Invest investing Finance Money Life NewYork wallstree ,0.0,0.854,0.146,0.4404
2020-06-01,tgara_f Time to take profit in es_f 3045  spy uvxy amzn aapl tsla uvxy markets economy dollar if its falls will reload in ,0.0,0.884,0.116,0.4404
2020-04-17,mean people are already frontrunning autonomous cars Tesla thats at least a full decade out from widespread adoption Why is the market not front running something so obvious within 34 months Oh logic tsla xom uso ,0.0,1.0,0.0,0.0
2020-04-16,gspc aapl nflx goog tsla Chevron sells 16 billion in assets overseas  httpstcobn5pe0nsIR ,0.0,0.876,0.124,0.1779
2020-06-10,alerts form today I did play AMD since yesterday based on a lot of insider buying article I read in BBOX news Source httpstcodjdCJyCpJE So tickers are amd CLDR FEYE AAPL  TSLA  All were calls Good luck trading tomorrow httpstcogrSmfXkfop ,0.0,0.804,0.196,0.8074
2020-07-01,OBrien hosts the 2PM Market News Update for Wednesday on TFNN and discussed NQ QQQ AMZN PFE YM TSLA MSFT and more TradingView Learntotrade TFNN WednesdayWisdom StockMarketNews financialeducation ,0.0,1.0,0.0,0.0
2020-04-14,AAPL and TSLA are our big winners ,0.0,0.659,0.341,0.4767
2020-05-29,SorabNY Todays profit over 1800 by taking plays based on my new beta indicator  spy spx tsla amzn Daytrading  News Invest  ,0.0,0.795,0.205,0.5994
2020-06-08,Overnight Repos Continue To Rise As QE Shrinks httpstcooddwWjcXNc SPY QQQ DJIA DIA stockmarket investing finance stocks gold silver SLV TWTR GLD AAPL TSLA AMZN NFLX INTC AMD economy ,0.0,1.0,0.0,0.0
2020-06-29,investigating 30000 suspects in  AAPL AMZN BTC ETH FB GOOG MSFT QQQ SPY TSLA cnbc foxbusiness business money entrepreneur trading investing investment stock stockmarket forex crypto cryptocurrency Bitcoin Ethereum Coinbase Robinhood httpstcoplYDljwdzi ,0.072,0.928,0.0,-0.34
2020-06-11,joins investingwithIBD podcast w IBD_Irusha this week to discuss the Nasdaq crossing the 10000 point threshold for the first time ever Plus We check out 5 leading growth stocks TSLA TWLO ZS ZM TDOC gthttpstcoHPLbwCGCWn money ,0.0,0.927,0.073,0.3818
2020-07-06,hyumialert  SPY QQQ IWM SPX NDX RUT AMZN NFLX AAPL MSFT BA TSLA Stocks amp Option Alert  Service httpstcoZXTYWWzaA8  ,0.0,0.891,0.109,0.296
2020-06-25,making the biggest moves in the premarket Accenture Darden McCormickSpices RiteAid amp more httpstcoMcMMieblUt ACN DRI MKC RAD FactSet FDS Blackstone BX KBHome KBH Google GOOGL Disney DIS Tesla TSLA Facebook FB BlackBerry BB AllyFinancial ,0.0,1.0,0.0,0.0
2020-06-23,working on a contract with a fortune 500 aerospace firm xrp btc spy tsla msft goog ba fb amd v qcom nflx bac nvda roku cost rvdo spx baba nwbo ttph mvis dirv blxx llit mara visl tghi frsx solo myo mark gnus rmbl sunw vvpr zom dss hgsh httpstcoX4hc5GQGTn ,0.0,1.0,0.0,0.0
